Price,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,AZN.L,AZN.L,AZN.L,AZN.L,AZN.L,HSBA.L,HSBA.L,HSBA.L,HSBA.L,HSBA.L,SHEL.L,SHEL.L,SHEL.L,SHEL.L,SHEL.L,ULVR.L,ULVR.L,ULVR.L,ULVR.L,ULVR.L,RR.L,RR.L,RR.L,RR.L,RR.L,BATS.L,BATS.L,BATS.L,BATS.L,BATS.L
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-29,11088.0,11188.0,10976.0,11050.0,2264944,1039.9281005859375,1049.5274124866637,1039.9281005859375,1040.5280346931318,17737370,2695.7509765625,2737.747097117257,2687.751715504451,2722.7484826334153,6529905,4691.28955078125,4714.815291692338,4663.485869808671,4678.457195310333,2482840,1163.5,1196.0,1163.5,1193.5,17770213.0,3919.83837890625,3962.825639883799,3891.84667408366,3953.8283061908232,2948988
2025-09-30,11182.0,11258.0,10922.0,11034.0,2361749,1044.927734375,1050.9273194527511,1040.3280768944317,1044.72779703049,27347228,2646.255615234375,2688.751690672675,2630.667943445762,2672.7531681547266,11695440,4705.19140625,4712.6770694130455,4643.173966127414,4670.971789776512,3828964,1190.0,1194.0,1166.0,1168.0,19770482.0,3945.83056640625,3945.83056640625,3904.842714056958,3912.840343783649,3545749
2025-10-01,12436.0,12462.0,11460.0751953125,11488.0,4372321,1050.7274169921875,1056.9269396202717,1040.9280455484416,1042.9279073074204,39206708,2680.25244140625,2687.751748740907,2649.255304423003,2649.7552582453136,8954446,4675.2490234375,4727.647686655322,4654.931493283883,4712.676849266454,2557280,1177.0,1191.4549560546875,1155.0,1190.0,28677057.0,3904.8427734375,3961.058047254697,3901.8436622443837,3943.831218948013,2334884
2025-10-02,12454.0,12750.0,12356.0,12720.0,3183803,1043.52783203125,1059.7267853703163,1043.52783203125,1054.9270683672137,15501057,2670.25341796875,2687.25184826475,2669.7534641365146,2674.7530024588677,4925823,4688.08154296875,4689.150783911523,4637.821359803969,4651.723445011503,2366820,1167.5,1188.0,1164.0,1184.5,10318067.0,3856.450439453125,3877.4474472904376,3780.4612682323736,3877.4474472904376,5221552
2025-10-03,12650.0,12666.7060546875,12412.0,12452.0,2234625,1061.7266845703125,1064.3264805129363,1048.7275827953151,1048.7275827953151,12222495,2702.25048828125,2706.2501189762083,2669.2535350478433,2669.2535350478433,4386953,4696.63623046875,4712.6767968223485,4659.2084050563035,4689.15056773869,1734425,1168.5,1182.5,1168.0,1175.0,30233521.0,3814.456298828125,3864.4491729936312,3805.457581478334,3833.453591011017,4609050
2025-10-06,12726.0,12866.0,12687.0,12716.0,2970877,1056.9268798828125,1067.7261815956717,1054.7270808970184,1063.926395643626,13155817,2736.747314453125,2737.74722213104,2713.749437861082,2717.7490685727416,6207026,4637.8212890625,4683.804019516936,4631.405355265855,4660.278277945419,2341747,1154.5,1174.5,1154.5,1171.0,35037725.0,3784.460693359375,3834.4535690972793,3775.4619757265523,3803.4579861397788,3217415
2025-10-07,12780.0,12832.0,12676.0,12700.0,1597439,1049.9273681640625,1059.3267423485715,1047.1275130242109,1053.727154130737,12102834,2778.743408203125,2800.741376889872,2754.24567034743,2799.7414692222924,7855845,4658.13916015625,4664.555581987311,4630.869611493166,4652.7924674556,2620208,1153.5,1161.0,1146.0,1154.5,12463634.0,3853.45068359375,3890.4454099281998,3805.4575251058154,3805.4575251058154,4111512
2025-10-08,12806.0,12972.0,12774.1201171875,12806.0,2932465,1065.92626953125,1067.3261971118638,1049.727438837793,1050.527310268237,13581808,2763.744873046875,2790.242427003366,2747.746349903333,2773.243996163353,8206993,4676.318359375,4699.844589198565,4641.040244110576,4662.416762609002,2457666,1152.5,1174.5,1146.5,1165.0,11928408.0,3836.453125,3881.446711297889,3825.4546927938495,3870.4482790917386,3566829
2025-10-09,12940.0,12940.0,12738.5556640625,12744.0,2356449,1008.5302124023438,1024.9291024539814,990.3315200908354,999.8308629916284,55784487,2776.24365234375,2801.7412979892624,2766.621493941832,2781.2431907056152,6164237,4727.6474609375,4737.271605102122,4681.665221823047,4681.665221823047,3289592,1155.0,1166.0,1137.0,1149.5,9279117.0,3830.4541015625,3882.4466918212447,3809.457093958007,3865.449114236655,6877029
2025-10-10,12782.0,12926.0,12758.0,12794.0,4525646,993.831298828125,1008.3302961910674,991.4314403694706,991.9314057957789,24770338,2695.7509765625,2767.2443722688126,2688.2516693205794,2752.245757784971,8258446,4796.0869140625,4820.682384301329,4767.21399196639,4769.352962013958,3099740,1138.5,1155.0,1124.0,1154.5,14957492.0,3844.4521484375,3852.4510085642883,3815.4562804778934,3849.4514360167427,11192474
2025-10-13,12724.0,12910.0,12610.0,12830.0,1233986,992.0313720703125,995.8311581258183,983.9319565960728,986.6317820977979,36635020,2696.7509765625,2714.74931455958,2681.252407731681,2704.7502378945355,8635236,4786.462890625,4831.375892144612,4766.144871729048,4831.375892144612,3849200,1128.5,1142.0,1118.5,1138.0,42174375.0,3787.460205078125,3861.449659981974,3787.460205078125,3855.45051498977,7424612
2025-10-14,12738.0,12808.0,12642.0,12724.0,2583306,996.131103515625,999.2308646714698,978.9322810599679,987.831689845614,16883442,2685.751953125,2700.750567904179,2665.253846260122,2691.7513990366715,4906155,4874.150390625,4874.150390625,4814.2660633671,4834.584082174782,3336503,1124.0,1128.0,1087.0,1121.0,81873639.0,3828.454345703125,3843.4522081177365,3676.4760065683968,3797.458763379595,7268053
2025-10-15,12644.0,12703.474609375,12434.0,12684.0,1646380,988.6316528320312,1001.9307210550174,988.6316528320312,997.930997617672,19080476,2691.25146484375,2701.7504952657673,2679.4986439583895,2684.252111229072,5490755,4819.61328125,4875.219668747283,4786.462906348422,4874.150427811845,4794709,1112.5,1128.5,1110.0,1126.0,19816863.0,3795.458984375,3842.452285814838,3749.465540412605,3839.4527133825077,2625398
2025-10-16,12554.0,12612.0,12364.0,12456.0,1378244,989.0316162109375,992.2813915946457,983.3320589781073,983.8320244217548,19988801,2676.2529296875,2695.7511296235757,2676.2529296875,2681.2524681326477,4893952,4908.3701171875,4908.3701171875,4807.626625331338,4837.79240258517,2548586,1140.0,1140.5,1105.0,1106.0,11168396.0,3821.455322265625,3821.455322265625,3776.461735268777,3793.4593125786973,2683052
2025-10-17,12558.0,12576.0,12358.0,12522.0,1792327,964.2333374023438,978.9323335753936,959.2197069071294,973.9326791648962,34438548,2690.75146484375,2690.75146484375,2628.2572372135996,2643.255851844836,6539523,4988.572265625,5005.68158487795,4876.289276026036,4905.161709988381,2826564,1103.0,1125.5,1094.0,1115.5,19048138.0,3834.453369140625,3841.4523713789517,3784.460496009717,3809.456932575171,8480523
2025-10-20,12564.0,12712.0,12564.0,12668.0,1245522,969.73291015625,987.9316635327775,963.8333548569531,987.9316635327775,28094856,2710.749755859375,2722.748648175979,2683.252294300492,2686.2520173796424,8850426,4982.15576171875,4998.19632803691,4928.687858308685,4930.826340090919,1860339,1127.0,1134.5,1121.9949951171875,1128.5,31791253.0,3799.45849609375,3837.4530810546876,3797.458781095806,3830.4540785618833,12856451
2025-10-21,12474.0,12550.0,12442.0,12468.0,1399376,984.931884765625,991.4314352742307,982.6320560226133,990.1315373786966,20782243,2716.749267578125,2733.2477449115954,2705.2503288305547,2715.749359860945,4445116,4957.560546875,4972.531873072355,4927.61887095604,4957.560546875,2659785,1134.5,1142.0,1121.5,1134.0,27696732.0,3732.468017578125,3823.455049348714,3716.470297706373,3805.4576144929933,3062819
2025-10-22,12540.0,12628.0,12382.0,12398.0,4968839,991.0314331054688,996.5740795458363,986.7317426910054,988.7316043750288,34911896,2760.7451171875,2766.744563295115,2738.247194283944,2739.2471019685463,8546153,4975.73974609375,4980.017197825542,4914.78569273733,4955.421728308276,3387395,1102.5,1146.0,1102.5,1142.0,79387850.0,3807.457275390625,3819.455565123999,3732.4679645570386,3765.463261323817,11110875
2025-10-23,12496.0,12566.2998046875,12432.0,12432.0,1297691,992.7313232421875,998.1309741769438,987.1317349646835,990.6314928958571,9226736,2840.23779296875,2861.8349202440104,2812.2403776534447,2816.7399622576904,10191698,5009.95947265625,5076.2597318716535,4947.936177031015,4972.5316471016,3006938,1108.5,1118.5,1104.0,1111.0,18429552.0,3862.449462890625,3893.4450449122683,3787.4601515479385,3818.455733569582,2871319
2025-10-24,12532.0,12582.0,12416.0,12530.0,1424817,1003.9306030273438,1004.930533906853,989.627575614675,999.0309173053731,23420356,2850.73681640625,2852.7366317807896,2826.7390319117744,2827.2389857554094,7816609,5014.23681640625,5022.791719877899,4938.311926035912,4938.311926035912,3456198,1121.0,1123.0,1094.0,1122.0,21565435.0,3899.444091796875,3956.4960170176396,3844.451931527945,3848.4513613656854,7327993
2025-10-27,12546.0,12616.0,12446.0,12530.0,1465043,1003.9306030273438,1004.7305355247637,979.732263537031,979.8322932435444,20138478,2831.738525390625,2854.73640183271,2817.739817991095,2852.2366326542224,7109771,4991.77978515625,5021.7219470463415,4971.4622557663515,5003.542899386817,1782471,,,,,,3910.442626953125,3956.4360712997996,3890.4454772371796,3899.4441946093552,4345023
2025-10-28,12406.0,12708.0,12406.0,12586.0,1501366,1050.1273193359375,1050.7273754894295,1025.3291077412323,1032.528560964434,39662605,2832.738525390625,2842.237648578486,2805.7410173830194,2815.740094422873,6681379,4952.2138671875,5032.4162148821515,4942.589722170747,5025.9997927123995,4019733,1146.0,1155.5,1108.5,1120.0,30780865.0,3927.440185546875,3950.4369076109224,3864.4491642410057,3884.4463138619167,4942542
2025-10-29,12560.0,12688.0,12424.0,12500.0,946767,1073.3258056640625,1073.3258056640625,1056.1269216969886,1057.3269119617828,34404972,2875.234619140625,2881.734019253445,2830.238772205717,2830.238772205717,11999775,4929.75732421875,4976.80929619195,4912.112895758533,4956.491277144055,2241101,1159.5,1162.0,1126.0,1139.0,45110443.0,3919.44140625,3960.43556381537,3919.44140625,3945.4377012914542,3760575
2025-10-30,12546.0,12556.0,12364.0,12456.0,1214684,1069.72607421875,1073.0007501093212,1054.327114686664,1058.9267721931644,57197819,2882.73388671875,2902.7320406328586,2849.087090405498,2902.7320406328586,8804685,4925.4794921875,4941.520058000195,4892.3291197046865,4898.745541324898,2010934,1168.0,1182.0,1152.5,1159.0,45387839.0,3893.445068359375,3924.44065056768,3863.44934364166,3917.441648133547,5157831
2025-10-31,12470.0,12586.0,12424.0,12562.0,1089094,1063.3265380859375,1063.3265380859375,1053.1271697204775,1058.7268803816132,30043594,2847.237060546875,2874.73452118429,2830.1116889325644,2852.2365988445868,10109313,4907.30078125,4937.24294497643,4884.844280514644,4925.479830024437,1825393,1167.0,1181.0,1156.5,1173.0,12397146.0,3903.443603515625,3927.4401830454344,3885.446168868268,3885.446168868268,2259233
2025-11-03,12364.0,12584.009765625,12350.0,12546.0,1848389,1068.9261474609375,1070.9970493033682,1060.1267065897346,1060.1267065897346,31605934,2841.237548828125,2889.233115375283,2829.2386571913353,2866.735193556303,12938795,4915.85546875,4932.965275840411,4875.219432791351,4885.913306341781,1959902,1165.0,1181.0,1165.0,1177.0,77114242.0,4007.4287109375,4007.4287109375,3913.442109433477,3917.4415392847122,7127016
2025-11-04,12528.0,12530.0,12240.0,12448.0,1233596,1074.9256591796875,1074.9256591796875,1050.9273188817224,1065.7263442235492,18548038,2837.738037109375,2840.237806345729,2787.742652382289,2826.2390986221453,8798137,4953.283203125,4955.421684853222,4866.664440137402,4904.092264521833,2222960,1147.5,1159.0,1137.0,1148.5,47146762.0,4049.4228515625,4061.4211414930555,3982.4323994502315,3994.430689380787,5386655
2025-11-05,12450.0,12596.2197265625,12436.0,12528.0,1818602,1085.7249755859375,1087.724837304046,1066.326292507909,1068.1260948170834,48668461,2863.235595703125,2873.734626174535,2817.7397969936815,2817.7397969936815,7483378,4972.53173828125,4992.849756896379,4944.728056770358,4959.699382561884,3121972,1157.0,1159.5,1140.0,1142.0,44744588.0,4141.40966796875,4152.4081002110615,4038.4243478816466,4056.4217824599755,6267658
2025-11-06,12834.0,12994.0,12330.0,12570.0,3100862,1088.800048828125,1099.4000244140625,1085.800048828125,1091.4000244140625,20937878,2849.73681640625,2869.7349695038374,2830.2386171361018,2857.736077645285,10771845,4912.0146484375,4917.36181640625,4860.6806640625,4904.5283203125,5318031,1131.5,1160.0,1131.5,1160.0,21460016.0,4158.4072265625,4166.40608633949,4116.413212733304,4141.4096495363965,8511059
2025-11-07,12900.0,12940.0,12714.0,12788.0,3536657,1070.800048828125,1087.4000244140625,1067.4000244140625,1082.199951171875,15947148,2848.737060546875,2859.736045336631,2822.239506280644,2839.737891173438,10823812,4938.7509765625,4951.58447265625,4870.3056640625,4883.13916015625,2474115,1138.5,1142.592041015625,1116.5,1126.5,39724795.0,4129.41162109375,4160.4072046903375,4116.413473133891,4139.410196447488,3401445
2025-11-10,13126.0,13206.0,12840.0,12904.0,3313530,1089.0,1090.0,1077.4000244140625,1087.0,29367426,2869.235107421875,2889.2332611589154,2851.236769058539,2885.7335842549332,9743504,4907.73681640625,4947.306640625,4864.95849609375,4945.16748046875,4737103,1161.0,1171.5,1125.0,1153.0,44449275.0,4163.40673828125,4170.405740963279,4118.413149611064,4120.412864663072,5936112
2025-11-11,13466.0,13508.0,13284.0,13400.0,2223275,1099.4000244140625,1102.5999755859375,1093.5999755859375,1098.800048828125,50198780,2931.229248046875,2937.2286938897137,2891.732896248188,2909.7312337767034,9902024,4929.1259765625,4950.51513671875,4926.98681640625,4946.2373046875,4135260,1152.5,1169.0,1133.5,1163.5,26863472.0,4243.39501953125,4285.389032448383,4235.396159927986,4249.394164233698,8541414
2025-11-12,13518.0,13548.0,13390.0,13548.0,1841863,1117.4000244140625,1119.5999755859375,1107.5999755859375,1111.0,22563979,2908.7314453125,2936.2289065521336,2908.7314453125,2929.2295527820447,10376151,4928.056640625,4930.1953125,4884.84619140625,4900.25048828125,3342026,1152.5,1162.0,1136.7540283203125,1147.0,12189972.0,4240.3955078125,4270.391231753641,4221.398215983111,4234.396363024272,4664008
2025-11-13,13494.0,13506.0,13318.0,13440.0,1535199,1120.0,1126.199951171875,1115.4000244140625,1120.0,18564403,2859.5,2885.0,2859.5,2878.5,10096437,4881.00048828125,4921.6396484375,4844.6962890625,4910.9453125,1829825,1120.5,1163.5,1120.4439697265625,1136.0,15919881.0,4146.4091796875,4252.394077938495,4146.2021779331035,4244.395217693136,3056641
2025-11-14,13532.0,13574.0,13408.0,13464.0,1348061,1104.4000244140625,1108.5999755859375,1087.800048828125,1105.199951171875,15838483,2858.0,2877.0,2830.0,2861.5,5089214,4780.47119140625,4870.3056640625,4780.47119140625,4845.7080078125,3059511,1106.0,1112.5,1083.0,1094.0,19588033.0,4071.419677734375,4147.408846572246,4044.4235256472366,4147.408846572246,4130291
2025-11-17,13592.0,13660.0,13520.0,13530.0,1324704,1093.4000244140625,1104.199951171875,1089.4000244140625,1093.0,19457711,2858.0,2866.5,2848.5,2864.0,22186675,4776.193359375,4800.791015625,4741.970703125,4766.568359375,4460227,1094.5,1107.5,1090.0,1102.5,45034243.0,4158.4072265625,4176.4046610607265,4091.4167759302113,4097.415920762954,5483038
2025-11-18,13566.0,13884.0,13465.7685546875,13800.0,1654756,1056.0,1074.800048828125,1044.0999755859375,1069.4000244140625,30842126,2817.5,2842.0,2799.5,2838.0,16931602,4781.541015625,4800.791015625,4762.29052734375,4777.26318359375,3812324,1073.5,1088.5,1057.5,1072.0,26758325.0,4127.41162109375,4215.39907813257,4125.411906161049,4147.408770420754,5244452
2025-11-19,13596.0,13742.0,13503.615234375,13560.0,1594300,1047.5999755859375,1055.5999755859375,1045.0,1055.199951171875,23028425,2794.0,2855.0,2779.0,2846.0,19329734,4789.02685546875,4825.388671875,4775.1240234375,4790.0966796875,5122536,1066.5,1080.0,1050.5,1066.5,43673771.0,4172.4052734375,4199.4014254583035,4126.411829253909,4147.408836381201,4943108
2025-11-20,13650.0,13788.0,13595.6611328125,13604.0,1656623,1044.4000244140625,1061.0050048828125,1041.4000244140625,1060.4000244140625,18437032,2813.5,2837.0,2800.0,2819.0,9405920,4793.3046875,4806.13818359375,4768.70751953125,4789.02685546875,6696919,1079.0,1102.75,1075.5,1078.5,46535648.0,4182.40380859375,4197.401670685288,4157.407371774519,4196.401813212519,2245837
2025-11-21,13820.0,13836.0,13508.0,13508.0,3044890,1041.4000244140625,1041.4000244140625,1027.800048828125,1031.4000244140625,23467600,2785.0,2790.5,2760.0,2780.0,11519296,4903.458984375,4914.1533203125,4815.763671875,4833.9443359375,3221072,1038.0,1058.0,1020.5,1053.0,31928007.0,4226.3974609375,4249.394182395168,4170.405443475352,4183.403590386208,4089842
2025-11-24,13934.0,13970.0,13820.0,13932.0,3131678,1048.0,1058.4000244140625,1043.5999755859375,1051.5999755859375,46402510,2772.0,2784.0,2759.280029296875,2777.0,19348794,4836.0830078125,4914.1533203125,4835.599609375,4903.458984375,5848967,1029.0,1039.7950439453125,1019.5,1034.0,37006312.0,4195.40185546875,4280.389738622907,4194.401998019877,4258.392874747713,11028045
2025-11-25,14100.0,14142.0,13852.0,13874.0,2169015,1050.5999755859375,1055.5999755859375,1040.800048828125,1049.5999755859375,17698053,2766.0,2799.0,2753.5,2782.0,16559063,4868.1669921875,4911.84326171875,4815.763671875,4825.388671875,2617697,1045.0,1045.0,1018.5,1027.0,36425525.0,4313.38525390625,4317.384683905236,4159.407198945294,4159.407198945294,8676426
2025-11-26,14148.0,14206.0,14024.0,14162.0,2008651,1064.4000244140625,1066.199951171875,1047.800048828125,1047.800048828125,35711938,2766.5,2777.0,2748.5,2756.5,12831725,4835.013671875,4861.75,4801.8603515625,4856.40283203125,4158968,1058.0,1060.0,1044.0,1054.5,27451942.0,4356.37890625,4356.37890625,4301.386746542919,4330.382612570289,5809892
2025-11-27,14012.0,14164.0,13940.0,14070.0,1037265,1065.0,1066.4000244140625,1059.0,1061.0,22059489,2753.0,2766.0,2740.0,2757.5,4778729,4833.9443359375,4836.0830078125,4797.58251953125,4829.66650390625,6950711,1058.5,1062.0,1050.5,1058.0,71113326.0,4339.38134765625,4378.375788337954,4288.388617534022,4367.377356350807,1541390
2025-11-28,13974.0,14058.0,13920.0,14002.0,1719274,1070.199951171875,1074.0,1061.4000244140625,1064.0,11338813,2783.5,2794.0,2763.5,2763.5,7551151,4859.611328125,4878.861328125,4817.90234375,4869.236328125,3949176,1068.0,1078.0,1060.5,1062.0,10706611.0,4420.3701171875,4426.369262336363,4341.3813727274655,4350.380090450761,2895042
2025-12-01,13836.0,14092.0,13798.0,13966.0,2063349,1079.5999755859375,1080.800048828125,1067.4000244140625,1074.4000244140625,15364889,2800.5,2820.5,2779.5,2781.0,15867668,4875.65283203125,4931.37158203125,4858.54150390625,4859.611328125,3530264,1037.0,1061.1590576171875,1033.0,1053.5,16524198.0,4407.37158203125,4425.369015896169,4374.376286612232,4398.3728650987905,2303609
2025-12-02,13800.0,13820.0,13646.0,13714.0,1678958,1087.800048828125,1090.199951171875,1078.4000244140625,1080.5999755859375,11188925,2788.5,2813.0,2779.5,2807.0,43519123,4794.37451171875,4893.833984375,4770.84619140625,4893.833984375,6199402,1046.0,1055.0,1034.5,1035.0,15439786.0,4393.3740234375,4422.369892049172,4366.377869902495,4412.371316665837,2814533
2025-12-03,13694.0,13826.0,13596.0,13698.0,1966626,1070.199951171875,1083.199951171875,1069.4000244140625,1082.199951171875,13763900,2799.0,2815.0,2788.0,2791.0,4395505,4762.29052734375,4811.48583984375,4743.04052734375,4796.51318359375,6609120,1063.0,1072.5,1037.0,1045.0,23002430.0,4341.38134765625,4417.37051910302,4341.38134765625,4373.3767882654165,2662384
2025-12-04,13514.0,13662.0,13452.0,13612.0,1868518,1074.4000244140625,1077.800048828125,1067.800048828125,1076.199951171875,12431340,2799.5,2820.0,2791.5,2816.0,4394848,4735.55419921875,4765.4990234375,4697.0537109375,4719.51220703125,2444690,1091.0,1093.5,1060.0,1074.0,38390962.0,4341.38134765625,4404.372371355546,4281.389896514063,4289.388756666355,4384363
2025-12-05,13592.0,13688.0,13542.0,13560.0,1501116,1062.0,1076.4000244140625,1062.0,1075.800048828125,10538178,2760.0,2789.5,2748.5,2771.0,5555202,4765.4990234375,4770.84619140625,4714.1650390625,4731.2763671875,3494084,1084.5,1115.5,1073.0,1111.0,21149587.0,4282.3896484375,4343.380955594794,4264.3922135386265,4330.382808167829,2345247
2025-12-08,13578.0,13702.0,13476.0,13580.0,3939740,1064.5999755859375,1065.7459716796875,1049.199951171875,1049.800048828125,14089393,2750.0,2766.5,2733.0,2742.5,3555701,4680.0,4917.375,4637.25,4884.75,4327257,1107.0,1112.0,1090.0,1093.5,22298645.0,4316.384765625,4316.384765625,4258.393031456307,4277.390323683982,2853765
2025-12-09,13592.0,13794.0,13568.0,13758.0,1232581,1068.0,1068.199951171875,1056.0,1058.4000244140625,14459901,2734.5,2752.0,2729.0,2731.5,5743587,4846.5,4887.5,4641.5,4679.5,4599250,1111.0,1127.0,1105.5,1118.5,13290156.0,4302.38671875,4316.384723412445,4084.4177890062165,4250.394130003777,4289194
2025-12-10,13514.0,13848.0,13472.0,13482.0,2485928,1102.199951171875,1105.5999755859375,1068.0,1083.0,37977483,2709.0,2740.5,2708.0,2727.5,8282468,4820.0,4836.5,4799.0,4799.0,3348477,1106.0,1121.0,1099.0,1100.5,16792081.0,4398.373046875,4398.373046875,4290.388439222693,4291.388296700955,3485491
2025-12-11,13596.0,13688.0,13485.09765625,13618.0,1284701,1112.5999755859375,1112.5999755859375,1095.4000244140625,1097.0,15570442,2707.0,2719.5,2697.5,2704.5,6872137,4853.5,4853.5,4724.0,4725.5,2907722,1100.0,1109.5,1092.5,1099.0,12288673.0,4383.375,4405.371863594891,4347.38013229927,4387.3744297445255,1632880
2025-12-12,13444.0,13536.0,13362.0,13502.0,1443781,1111.800048828125,1134.5999755859375,1108.199951171875,1128.199951171875,15170467,2686.5,2712.0,2685.5,2707.0,14881878,4835.5,4846.5,4794.0,4832.5,3532745,1096.5,1120.0,1095.52001953125,1105.0,18270550.0,4237.39599609375,4381.375473072868,4211.399701639187,4374.376470719716,2837600
2025-12-15,13612.0,13638.0,13376.0,13412.0,2467869,1124.800048828125,1128.800048828125,1116.800048828125,1117.4000244140625,13943415,2698.5,2719.0,2698.337890625,2704.5,4483219,4845.0,4874.5,4835.0,4844.5,2877107,1114.0,1115.5,1091.875,1099.0,11200685.0,4296.3876953125,4312.385415378825,4245.394962601088,4280.389975246175,2625143
2025-12-16,13506.0,13836.0,13448.0,13744.0,3264200,1111.800048828125,1122.0,1106.4000244140625,1115.5999755859375,18247185,2626.5,2700.0,2606.0,2683.0,9614157,4793.5,4879.54296875,4779.0,4869.5,2745845,1098.0,1109.0,1086.5,1100.0,12562649.0,4277.39013671875,4317.450342968894,4269.391277183045,4287.388711138383,2819248
2025-12-17,13554.0,13682.0,13534.0,13574.0,2468903,1141.800048828125,1159.800048828125,1124.5999755859375,1133.5999755859375,30213047,2657.5,2693.5,2657.341064453125,2660.0,11097058,4881.5,4895.5,4779.0,4781.5,4124399,1102.0,1129.5,1101.0,1108.0,23721040.0,4281.3896484375,4314.384944653856,4262.392356676568,4269.3913589042795,3128933
2025-12-18,13548.0,13596.0,13376.0,13500.0,4516004,1150.4000244140625,1150.4000244140625,1133.5999755859375,1139.5999755859375,28049337,2662.0,2684.0,2648.800048828125,2677.0,14033747,4890.0,4930.0,4845.5,4926.0,11834434,1144.0,1149.0,1104.0,1107.5,16842155.0,4284.38916015625,4330.5324836904,4235.39614525598,4274.390585686807,6373126
2025-12-19,13672.0,15474.3603515625,13508.0,13574.0,10404657,1167.0,1167.0,1147.0,1151.5999755859375,67934094,2703.0,2703.0,2657.0,2666.0,22532782,4890.0,5542.10986328125,4855.5,4861.5,18555792,1170.0,1178.0,1144.5,1148.5,33928637.0,4235.396484375,4876.225092466424,4193.40246824097,4277.390500509029,29522036
2025-12-22,13632.0,13632.0,13476.0,13592.0,1451404,1167.199951171875,1171.800048828125,1159.199951171875,1162.199951171875,11365505,2705.0,2714.5,2690.5,2690.5,7810023,4840.5,4882.0,4832.5,4882.0,3740755,1155.0,1174.7060546875,1141.5,1169.0,11681038.0,4218.39892578125,4244.395221602609,4192.402629959891,4199.401632681026,4082261
2025-12-23,13736.0,13806.0,13604.0,13612.0,1083104,1175.199951171875,1178.4000244140625,1162.4000244140625,1165.0,22629381,2702.0,2707.0,2686.0,2687.0,5162567,4857.5,4866.0,4822.7099609375,4825.5,2707957,1160.0,1163.0,1146.0,1155.0,19343519.0,4218.39892578125,4245.3950791341995,4206.400635402161,4210.4000655285245,1284414
2025-12-24,13674.0,13742.0,13612.0,13742.0,688287,1175.4000244140625,1179.4000244140625,1171.0,1177.4000244140625,15865201,2698.0,2716.5,2697.0,2702.5,1428260,4838.0,4860.0,4821.5,4860.0,965125,1149.5,1160.5,1146.5,1160.5,2526464.0,4214.3994140625,4240.031991682018,4197.401836354537,4231.396991770463,309137
2025-12-29,13748.0,13806.0,13680.0,13736.0,1490651,1166.0,1174.800048828125,1163.199951171875,1163.5999755859375,13441395,2706.0,2718.5,2694.5,2695.0,3782323,4860.0,4880.0,4827.0,4860.0,1856866,1137.0,1149.5,1132.0,1147.0,14374265.0,4170.0,4185.0,4132.0,4167.0,1208438
2025-12-30,13750.0,13798.0,13692.0,13712.0,950400,1175.5999755859375,1181.199951171875,1168.0,1171.5999755859375,18567249,2731.5,2741.0,2709.0,2709.5,4683155,4856.0,4867.5,4834.5,4834.5,972638,1153.0,1155.0,1131.0,1131.0,8603715.0,4195.0,4198.0,4148.0,4161.0,1128811
2025-12-31,13790.0,13844.0,13722.0,13768.0,393830,1173.800048828125,1177.0,1168.4000244140625,1168.5999755859375,4149720,2740.0,2743.5,2729.5,2738.5,1867219,4859.5,4875.0,4853.0,4863.5,740510,1150.0,1156.0,1144.0,1152.0,3474648.0,4214.0,4220.0,4198.0,4204.0,584295
2026-01-02,13592.0,13918.0,13592.0,13722.0,3980672,1191.800048828125,1200.0,1180.800048828125,1185.5999755859375,12849183,2759.5,2781.5,2737.0,2742.0,5989767,4822.5,4878.5,4798.5,4851.5,2104974,1197.0,1198.0,1155.780029296875,1160.0,37950885.0,4189.0,4206.0,4099.0,4169.0,5010611
2026-01-05,13384.0,13650.0,13278.0,13644.0,1632002,1207.199951171875,1209.5999755859375,1193.800048828125,1198.0,23450809,2738.0,2795.5,2722.0,2784.0,8432601,4699.0,4824.5,4658.5,4822.5,2719572,1231.5,1240.0,1197.0,1214.0,27313622.0,4067.0,4208.0,4039.0,4197.0,2071078
2026-01-06,14038.0,14114.0,13384.0,13400.0,2054017,1217.4000244140625,1227.199951171875,1212.0,1219.5999755859375,23682476,2747.0,2786.5,2747.0,2767.5,6173059,4744.0,4770.0,4656.5,4681.0,3602559,1244.5,1269.5,1234.5,1246.0,20949415.0,4036.0,4076.0,4036.0,4060.0,2358935
2026-01-07,14148.0,14258.0,14038.0,14050.0,210891,1207.0,1216.0,1206.199951171875,1214.800048828125,1553369,2641.5,2705.0,2639.623046875,2686.0,4145738,4714.5,4753.39306640625,4689.0,4744.0,216114,1247.0,1262.030029296875,1243.5,1251.0,1569990.0,4004.0,4018.0,3967.0,4007.0,347442
